niche,provider_slug,plan_id,run_id,source_url,fetched_at,http_status,extraction_method,selector_or_path,raw_value,raw_currency,raw_period,page_hash,archive_url,scraper_version,fx_rate,fx_date,normalized_usd_per_month,alt_usd_per_month,alt_method,renewal_usd_per_month,incl_vat,status,flags,reason,body_hash
password-managers,bitwarden,premium,2026-09_r1,https://bitwarden.com/pricing/,2026-09-07T10:03:06.411Z,200,css_selector,text-proximity,$19.80 | per month Billed annually at $19.80 Create Premium Account Enjoy premium features  Integrated authenticator  File att,USD,year,5bea3848c2d2b4ae,https://web.archive.org/web/20260907101109/https://bitwarden.com/pricing/,prijsmeter-1.0.0/v1-2026-07,1,2026-09-07,1.65,,,,unknown,observed_changed,out_of_band|suspect_jump,"gevlagd (out_of_band, suspect_jump) maar beoordeeld op undefined door undefined: De vlaggen gaan af tegen een FOUTE historie, niet tegen een prijswijziging. Op de pagina staat letterlijk 'Premium $ 1.65 per month Billed annually at $19.80'. De meting van september leest $19,80 met periode 'year' en deelt door twaalf: 1,65 USD per maand, exact het bedrag dat Bitwarden er zelf naast zet. In de eerdere ronden stond het JAARbedrag 19,80 onverdeeld in de maandkolom - datzelfde defect staat in terugschrijf-koppeling.json ook als reden om bitwarden NIET te koppelen ('meterdefect: jaarbedrag $19,80 staat onverdeeld in de maandkolom'). De sprong 19,80 -> 1,65 is dus precies die correctie, factor twaalf.; vergeleken in USD: 19.8 -> 1.65 per maand",b7a7bd77362f37f2
password-managers,nordpass,premium,2026-09_r1,https://nordpass.com/plans/,2026-09-07T10:05:55.144Z,200,css_selector+render,text-proximity,€23.88 | ve 33% € 1 . 99 /month €35.88 €23.88 for the first 12 months 1 user account Purchase Now 30-day money-back guarantee Fea,EUR,year,9c1e5fa2a5e6583f,https://web.archive.org/web/20260907101141/https://nordpass.com/plans/,prijsmeter-1.0.0/v1-2026-07,1.1622,2026-09-04,2.31,,,,unknown,observed_new,,mediaan van 2/3 runs,760043c23a33ae6f
password-managers,proton-pass,pass-plus,2026-09_r1,https://proton.me/pass/pricing,2026-09-07T10:03:47.673Z,200,css_selector+render,text-proximity,"€2.99 | ended 40% off Pass Plus €4.99 €2.99 /month Get Pass Plus Get everything in Free, plus: Unlimited hide-my-email aliases B",EUR,month,efc0c355a44389bc,https://web.archive.org/web/20260907101218/https://proton.me/pass/pricing,prijsmeter-1.0.0/v1-2026-07,1.1622,2026-09-04,3.47,,,,unknown,observed_unchanged,,"mediaan van 3/3 runs; vergeleken in EUR: 2.99 -> 2.99 per maand; de dollarwaarde ging wel 3.43 -> 3.47 en dat is wisselkoers, geen prijs",1adc1bd825542141
password-managers,enpass,premium-12-months,2026-09_r1,https://www.enpass.io/pricing/,2026-09-07T10:09:19.472Z,403,manual,,,,unknown,7330286af2067970,http://web.archive.org/web/20260830140505/https://www.enpass.io/pricing/,prijsmeter-1.0.0/v1-2026-07,,,,,,,unknown,missing,,"geen prijs gevonden (ook na render, 923 bytes)",819f565ab2fb0ba5
password-managers,roboform,premium,2026-09_r1,https://www.roboform.com/pricing-personal,2026-09-07T10:04:07.155Z,200,css_selector,text-proximity,"$2.49 | m features, unlimited devices $2.49 __RoboFormEverywherePrice_MO_SALE__ /mo Billed annually New users: __RoboFormEverywh",USD,month,e5df729673e6d66f,http://web.archive.org/web/20260712100614/https://www.roboform.com/pricing-personal,prijsmeter-1.0.0/v1-2026-07,1,2026-09-07,2.49,,,29.88,unknown,observed_unchanged,,mediaan van 3/3 runs; vergeleken in USD: 2.49 -> 2.49 per maand,099c0d398d8d12b7
password-managers,keeper,personal,2026-09_r1,https://www.keepersecurity.com/pricing/personal-and-family.html,2026-09-07T10:04:17.917Z,200,json_ld+render,offers.price,USD 4.34 (JSON-LD),USD,month,e230c02d2f240d5e,https://web.archive.org/web/20260907101413/https://www.keepersecurity.com/pricing/personal-and-family.html,prijsmeter-1.0.0/v1-2026-07,1,2026-09-07,4.34,4.34,css_selector,,unknown,observed_new,,mediaan van 3/3 runs; spreiding $0.76,0a4e3dbba0c9319c
password-managers,lastpass,lppremium,2026-09_r1,https://www.lastpass.com/pricing,2026-09-07T10:04:48.392Z,200,css_selector+render,text-proximity,€10.00 | iness with more admin control €10.00 user/month billed annually* Try free for 14 days Subscribe now Everything in Busine,EUR,month,d1157a7ffd0430ac,https://web.archive.org/web/20260907101452/https://www.lastpass.com/pricing,prijsmeter-1.0.0/v1-2026-07,1.1622,2026-09-04,11.62,,,,unknown,observed_changed,,mediaan van 3/3 runs; vergeleken in EUR: 8 -> 10 per maand,fe66033e1514cbe7
password-managers,1password,individual,2026-09_r1,https://1password.com/pricing/password-manager,2026-09-07T10:05:28.489Z,200,css_selector,text-proximity,$2.99 | trol of your online security. $2.99 USD $3.99 USD Per month. Paid annually.* Try FREE for 14 days Generate passwords sec,USD,month,ee35a92d180566e0,https://web.archive.org/web/20260907101523/https://1password.com/pricing/personal?currency=usd,prijsmeter-1.0.0/v1-2026-07,1,2026-09-07,2.99,,,,unknown,observed_unchanged,,mediaan van 3/3 runs; vergeleken in USD: 2.99 -> 2.99 per maand,bbe940f005eda63b
password-managers,dashlane,premium,2026-09_r1,https://www.dashlane.com/pricing-personal,2026-09-07T10:10:44.831Z,200,css_selector+render,text-proximity,€3.96 | m Proactive password security €3.96 + VAT Per month Billed annually Buy now Try free for 14 days NEW! Stop scams in real,EUR,month,5fee785988a21784,https://web.archive.org/web/20260907101657/https://www.dashlane.com/pricing-personal,prijsmeter-1.0.0/v1-2026-07,1.1622,2026-09-04,4.6,,,,true,observed_unchanged,,"geen geldige prijs in 1/3 runs; vergeleken in EUR: 3.96 -> 3.96 per maand; de dollarwaarde ging wel 4.55 -> 4.6 en dat is wisselkoers, geen prijs",26ec817f6388dcfe
